ID Cliente,Abandono,Género,Veterano,Casado,Dependientes Económicos,Antigüedad (meses),Servicio Telefónico,Factura Electrónica,Cargo Mensual,Cargo Total,Cuentas Diarias,Multilinea Telefónica: No,Multilinea Telefónica: Sin teléfono,Multilinea Telefónica: Sí,Internet: DSL,Internet: Fibra Óptica,Internet: No,Seguridad en Linea: No,Seguridad en Linea: Sin Internet,Seguridad en Linea: Sí,Respaldo en Linea: No,Respaldo en Linea: Sin Internet,Respaldo en Linea: Sí,Protección de Dispositivo: No,Protección de Dispositivo: Sin Internet,Protección de Dispositivo: Sí,Soporte Técnico: No,Soporte Técnico: Sin Internet,Soporte Técnico: Sí,TV en Streaming: No,TV en Streaming: Sin Internet,TV en Streaming: Sí,Películas en Streaming: No,Películas en Streaming: Sin Internet,Películas en Streaming: Sí,Contrato: Mes a Mes,Contrato: Un Año,Contrato: Dos Años,Método de Pago: Transferencia Bancaria,Método de Pago: Tarjeta de crédito,Método de Pago: Cheque electrónico,Método de Pago: Cheque enviado por correo,No. Servicios Extras
8008-HAWED,1,0,0,0,0,14,0,1,50.75,710.5,1.6916666666666667,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
8008-OTEZX,0,1,0,1,1,35,1,0,19.65,708.8,0.6549999999999999,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
8010-EZLOU,1,0,1,0,0,15,1,1,80.2,1203.0,2.6733333333333333,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
8012-SOUDQ,0,1,1,0,0,43,1,1,90.25,3880.75,3.0083333333333333,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
8015-IHCGW,0,1,0,1,1,72,1,1,115.5,8316.0,3.85,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4
8016-NCFVO,0,0,1,0,0,55,1,1,116.5,6407.5,3.8833333333333333,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,4
8016-ZMGMO,0,1,1,1,0,66,1,1,70.85,4676.099999999999,2.3616666666666664,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,2
8017-LXHFA,1,1,1,0,0,23,1,1,94.75,2293.6,3.158333333333333,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
8017-UVSZU,0,1,0,1,0,40,1,0,56.6,2379.1,1.8866666666666667,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
8019-ENHXU,1,0,0,1,0,42,1,1,99.45,4176.900000000001,3.315,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,3
8020-BWHYL,1,1,1,0,0,15,1,1,75.3,1129.5,2.51,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
8022-BECSI,0,0,0,0,0,22,1,0,19.6,422.5,0.6533333333333334,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
8023-QHAIO,0,1,1,1,0,56,1,1,76.85,4303.599999999999,2.5616666666666665,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1
8024-XNAFQ,0,1,1,0,0,72,1,1,107.4,7732.8,3.58,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,4
8028-PNXHQ,0,0,0,1,1,62,1,1,24.25,1424.6,0.8083333333333333,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
8029-XYPWT,0,0,1,1,0,71,1,1,115.05,8016.6,3.835,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,4
8033-ATFAS,0,1,0,1,1,39,1,1,59.85,2341.5,1.995,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
8033-VCZGH,0,0,0,1,0,50,1,1,103.95,5231.3,3.4650000000000003,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2
8034-RYTVV,0,1,0,0,0,55,1,1,84.25,4633.75,2.808333333333333,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2
8035-BUYVG,1,0,0,1,0,40,0,1,42.35,1694.0,1.4116666666666666,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,3
8035-PWSEV,0,1,0,0,0,6,1,1,89.25,535.5,2.975,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,2
8039-ACLPL,0,1,0,1,1,72,1,0,68.75,4888.2,2.2916666666666665,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,3
8039-EQPIM,0,0,0,1,0,69,0,0,60.25,4055.5,2.0083333333333333,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,3
8040-MNRTF,0,1,0,0,0,1,1,0,71.1,71.1,2.3699999999999997,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
8041-TMEID,0,0,1,1,0,63,1,0,108.5,6991.9,3.6166666666666667,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,3
8042-JVNFH,1,0,0,0,0,1,1,1,71.35,71.35,2.378333333333333,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
8042-RNLKO,0,0,0,0,0,66,1,0,25.45,1679.7,0.8483333333333333,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
8043-PNYSD,0,0,0,1,1,63,1,0,19.55,1245.6,0.6516666666666667,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
8044-BGWPI,0,0,0,1,1,12,1,1,21.15,253.79999999999998,0.705,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
8046-DNVTL,0,0,0,1,0,62,0,1,38.6,2393.2000000000003,1.2866666666666666,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,3
8048-DSDFQ,0,0,0,0,0,1,1,0,20.2,20.2,0.6733333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
8049-WJCLQ,0,0,0,1,1,10,1,0,60.2,563.5,2.006666666666667,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
8050-DVOJX,0,0,1,0,0,49,1,0,81.35,4060.9,2.7116666666666664,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,4
8050-WYBND,0,1,0,0,1,22,0,1,49.45,1031.4,1.6483333333333334,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
8050-XGRVL,0,1,0,1,1,62,1,0,54.75,3394.5,1.825,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2
8051-HJRLT,1,1,1,0,0,1,1,1,70.55,70.55,2.3516666666666666,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
8053-WWDRO,1,1,0,1,0,6,1,0,19.5,146.3,0.65,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
8058-DMYRU,0,0,1,0,0,54,1,1,90.05,4931.8,3.0016666666666665,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
8058-INTPH,1,1,0,0,0,1,1,1,79.65,79.65,2.6550000000000002,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
8058-JMEQO,1,1,1,0,0,9,1,1,84.45,762.5,2.815,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
8059-UDZFY,0,1,1,0,1,33,1,1,105.35,3476.5499999999997,3.5116666666666663,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2
8060-HIWJJ,0,0,0,0,0,64,1,0,86.55,5539.2,2.885,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,3
8062-YBDOE,1,0,1,0,0,1,1,1,69.65,69.65,2.3216666666666668,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
8063-GBATB,1,1,1,0,0,27,1,1,85.25,2301.75,2.841666666666667,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
8063-RJYNF,1,0,0,0,0,16,1,1,94.25,1508.0,3.1416666666666666,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
8064-RAVOH,0,0,0,0,1,1,1,1,49.85,49.85,1.6616666666666666,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
8065-BVEPF,0,0,1,0,0,65,1,1,99.1,6441.5,3.3033333333333332,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2
8065-QBYTO,0,1,1,0,0,71,1,1,99.65,7075.150000000001,3.3216666666666668,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,3
8065-YKXKD,1,1,0,0,0,10,1,1,74.75,747.5,2.4916666666666667,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
8066-POXGX,1,1,0,0,0,13,0,1,35.1,446.1,1.1700000000000002,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
8067-NIOYM,0,1,0,1,1,24,1,1,21.1,506.40000000000003,0.7033333333333334,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
8069-RHUXK,0,1,0,1,1,67,0,0,35.7,2545.7,1.1900000000000002,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,2
8069-YQQAJ,0,0,0,0,0,14,0,1,31.1,419.7,1.0366666666666666,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
8070-AAWZP,0,0,1,1,0,24,0,0,34.25,828.2,1.1416666666666666,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,2
8071-SBTRN,0,1,0,0,0,70,1,1,111.15,7780.5,3.705,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3
8073-IJDCM,1,1,0,0,0,1,1,1,20.3,20.3,0.6766666666666666,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
8075-GXIUB,0,0,1,1,0,9,1,0,19.85,178.65,0.6616666666666667,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
8076-FEZKJ,0,0,0,0,0,10,1,0,19.5,195.0,0.65,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
8079-XRJRS,1,0,0,1,0,65,1,0,89.75,5769.6,2.9916666666666667,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,3
8080-DDEMJ,1,0,1,0,0,1,1,0,45.1,45.1,1.5033333333333334,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
8080-POTJR,0,1,0,0,0,30,1,1,79.3,2427.1,2.643333333333333,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2
8082-GHXOP,0,0,0,0,1,13,1,0,44.0,572.0,1.4666666666666666,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
8083-YTZES,1,0,0,0,0,4,1,1,74.35,297.4,2.478333333333333,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
8084-OIVBS,0,1,0,0,0,11,1,0,20.0,220.0,0.6666666666666666,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
8085-MSNLK,0,1,0,1,0,62,1,0,113.95,6891.4,3.7983333333333333,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,4
8086-OVPWV,1,0,0,0,0,2,1,1,80.2,181.1,2.6733333333333333,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
8087-LGYHQ,0,0,0,0,0,9,1,1,94.05,846.4499999999999,3.135,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
8089-UZWLX,0,1,1,0,0,71,1,0,104.05,7387.55,3.4683333333333333,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
8091-TTVAX,0,0,0,1,0,58,1,0,100.35,5681.1,3.3449999999999998,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
8092-NLTGF,0,0,0,0,0,72,1,0,24.75,1777.6,0.825,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
8095-WANWK,0,1,0,0,0,10,1,0,45.25,428.7,1.5083333333333333,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
8096-LOIST,0,1,0,0,0,19,1,1,56.2,1093.4,1.8733333333333335,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
8097-OMULG,0,0,0,1,1,59,1,0,76.75,4541.9,2.558333333333333,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,3
8097-VBQTZ,0,0,0,0,0,54,1,1,69.9,3883.3,2.33,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,3
8098-LLAZX,1,1,1,0,0,4,1,1,95.45,396.1,3.1816666666666666,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
8098-TDCBU,0,1,0,1,0,42,1,0,25.25,1108.2,0.8416666666666667,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
8099-MZPUJ,0,0,0,1,1,48,1,0,111.8,5366.4,3.7266666666666666,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,4
8100-HZZLJ,0,1,0,0,1,43,1,1,63.95,2749.85,2.131666666666667,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2
8100-PNJMH,0,0,0,1,1,68,1,1,88.85,6132.7,2.9616666666666664,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,4
8104-OSKWT,0,1,0,0,0,12,1,1,79.8,1001.2,2.6599999999999997,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
8106-GWQOK,0,0,0,1,0,38,0,1,60.0,2193.2,2.0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,3
8107-KNCIM,0,0,1,1,0,14,1,1,75.1,1051.3999999999999,2.503333333333333,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
8107-RZLNV,0,0,0,1,0,72,1,1,106.3,7653.599999999999,3.5433333333333334,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,2
8108-UXRQN,0,1,0,1,1,11,0,0,50.55,556.05,1.6849999999999998,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
8109-YUOHE,0,0,0,0,0,17,1,0,56.1,953.7,1.87,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2
8111-BKVDS,0,1,0,0,0,10,0,0,40.7,449.3,1.3566666666666667,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,3
8111-RKSPX,1,0,0,0,0,4,1,1,72.2,288.8,2.4066666666666667,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
8111-SLLHI,1,0,1,1,0,39,1,1,105.65,4284.8,3.521666666666667,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2
8118-LSUEL,1,0,1,0,0,23,1,1,106.4,2483.5,3.546666666666667,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2
8118-TJAFG,0,0,0,1,1,9,1,1,101.5,913.5,3.3833333333333333,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,2
8120-JDCAM,0,0,0,1,1,4,1,1,69.55,284.9,2.3183333333333334,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
8123-QBNAZ,0,1,0,1,1,36,1,1,104.5,3762.0,3.4833333333333334,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,2
8124-NZVGJ,0,1,0,0,0,6,0,1,49.25,255.6,1.6416666666666666,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1
8125-QPFJD,0,1,0,1,0,72,1,1,84.9,6065.3,2.83,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,3
8128-YVJRG,1,1,0,0,0,7,1,1,79.65,604.7,2.6550000000000002,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
8129-GMVGI,0,1,0,1,1,56,1,0,20.05,1090.1,0.6683333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
8132-YPVBX,0,1,0,0,0,6,1,1,85.95,514.6,2.865,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
8133-ANHHJ,0,1,1,0,0,49,1,0,103.0,5166.2,3.433333333333333,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,4
8138-EALND,0,0,0,0,0,15,1,0,19.75,311.6,0.6583333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
8143-ETQTI,0,1,0,1,1,23,1,1,19.65,451.95,0.6549999999999999,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
8144-DGHXP,0,1,0,0,0,54,1,0,80.6,4352.4,2.6866666666666665,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3
8146-QQKZH,0,1,0,1,0,71,1,0,81.85,5924.4,2.728333333333333,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,3
8148-BPLZQ,0,0,0,0,0,34,1,1,49.8,1734.2,1.66,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
8148-NLEGT,0,1,0,1,1,42,1,0,22.95,963.9,0.765,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
8148-WOCMK,0,0,0,1,1,8,1,0,19.6,125.0,0.6533333333333334,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
8149-AIQCG,0,0,0,0,0,39,1,1,73.15,2852.8500000000004,2.4383333333333335,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
8149-RSOUN,1,1,0,0,0,1,1,1,93.85,93.85,3.128333333333333,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
8150-QUDFX,0,0,0,0,0,2,1,0,19.85,51.6,0.6616666666666667,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
8152-UOBNY,0,1,1,0,0,50,1,1,106.8,5340.0,3.56,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2
8152-VETUR,0,1,0,1,0,72,1,1,97.7,6869.7,3.256666666666667,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
8155-IBNHG,1,1,0,1,0,24,1,1,75.4,1809.6000000000001,2.5133333333333336,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
8158-WPEZG,0,0,0,0,0,11,0,1,35.65,425.1,1.1883333333333332,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,2
8160-HOWOX,0,1,0,0,0,7,1,1,66.85,458.1,2.228333333333333,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
8161-QYMTT,0,0,0,0,0,7,1,1,94.1,701.3,3.1366666666666663,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
8164-OCKUJ,0,1,0,1,1,59,1,0,20.6,1286.0,0.6866666666666668,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
8165-CBKXO,0,0,0,1,1,66,0,1,56.75,3708.4,1.8916666666666666,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2
8165-ZJRNM,0,1,0,1,1,72,1,0,23.75,1710.0,0.7916666666666666,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
8166-ORCHU,0,0,1,1,0,33,1,1,93.55,3055.5,3.118333333333333,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,3
8166-ZZTFS,1,1,1,1,0,66,1,1,80.55,5265.1,2.685,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,2
8167-GJLRN,0,0,0,0,0,3,0,0,30.4,91.19999999999999,1.0133333333333332,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1
8168-UQWWF,1,1,0,0,0,11,1,1,97.85,1105.4,3.2616666666666663,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
8169-SAEJD,0,0,1,1,0,69,0,0,56.55,3901.95,1.885,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2
8173-RXAYP,0,1,0,1,1,24,1,0,19.7,472.79999999999995,0.6566666666666666,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
8174-LNWMW,0,1,0,0,0,31,1,0,20.9,647.9,0.6966666666666667,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
8174-TBVCF,0,1,0,1,0,70,1,1,94.8,6636.0,3.1599999999999997,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,4
8178-EYZUO,1,0,0,0,0,46,1,1,93.7,4154.8,3.1233333333333335,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2
8180-AKMJV,0,1,0,0,0,1,1,1,44.55,44.55,1.4849999999999999,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
